time,robotId:0,x0,y0,z0,robotId:1,x1,y1,z1,robotId:2,x2,y2,z2,robotId:3,x3,y3,z3,robotId:4,x4,y4,z4,robotId:5,x5,y5,z5,robotId:6,x6,y6,z6,robotId:7,x7,y7,z7,robotId:8,x8,y8,z8
1298,0,-0.133498,0.101093,0,1,-0.724471,0.423384,0,2,-0.0213645,-0.54031,0,3,-0.683993,-0.303161,0,4,0.542017,-0.0474874,0,5,3.7226,-0.868928,0,6,0.947198,3.58801,0,7,-3.6726,0.789284,0,8,-0.721152,-3.72259,0
1299,0,-0.133463,0.101159,0,1,-0.724484,0.423363,0,2,-0.0213618,-0.540303,0,3,-0.684012,-0.30315,0,4,0.542034,-0.0475627,0,5,3.72557,-0.870451,0,6,0.948735,3.59097,0,7,-3.67561,0.790712,0,8,-0.722542,-3.72562,0
1300,0,-0.133429,0.101225,0,1,-0.724497,0.423343,0,2,-0.0213618,-0.540303,0,3,-0.68403,-0.30314,0,4,0.542051,-0.0476377,0,5,3.72854,-0.87196,0,6,0.950258,3.59394,0,7,-3.67863,0.792127,0,8,-0.723918,-3.72865,0
1301,0,-0.133395,0.10129,0,1,-0.72451,0.423323,0,2,-0.0213618,-0.540303,0,3,-0.684049,-0.303129,0,4,0.542068,-0.0477127,0,5,3.73152,-0.873456,0,6,0.951768,3.59691,0,7,-3.68166,0.793527,0,8,-0.725279,-3.7317,0
1302,0,-0.13336,0.101355,0,1,-0.724523,0.423303,0,2,-0.0213618,-0.540303,0,3,-0.684068,-0.303119,0,4,0.542085,-0.0477876,0,5,3.7345,-0.874938,0,6,0.953264,3.59989,0,7,-3.68469,0.794914,0,8,-0.726627,-3.73474,0
1303,0,-0.133326,0.10142,0,1,-0.724536,0.423282,0,2,-0.0213618,-0.540303,0,3,-0.684086,-0.303109,0,4,0.542101,-0.0478624,0,5,3.7375,-0.876402,0,6,0.954743,3.60287,0,7,-3.68773,0.796283,0,8,-0.727957,-3.7378,0
1304,0,-0.133292,0.101485,0,1,-0.724549,0.423262,0,2,-0.0213618,-0.540303,0,3,-0.684105,-0.303098,0,4,0.542118,-0.0479371,0,5,3.7405,-0.877848,0,6,0.956204,3.60587,0,7,-3.69078,0.797633,0,8,-0.729269,-3.74087,0
1305,0,-0.133259,0.10155,0,1,-0.724562,0.423242,0,2,-0.0213618,-0.540303,0,3,-0.684123,-0.303088,0,4,0.542135,-0.0480117,0,5,3.74351,-0.879277,0,6,0.957647,3.60888,0,7,-3.69383,0.798966,0,8,-0.730562,-3.74394,0
1306,0,-0.133225,0.101614,0,1,-0.724575,0.423222,0,2,-0.0213618,-0.540303,0,3,-0.684142,-0.303078,0,4,0.542151,-0.0480862,0,5,3.74653,-0.880689,0,6,0.959074,3.61189,0,7,-3.69689,0.800282,0,8,-0.731839,-3.74702,0
1307,0,-0.133191,0.101678,0,1,-0.724588,0.423202,0,2,-0.0213164,-0.540252,0,3,-0.68416,-0.303067,0,4,0.542167,-0.0481606,0,5,3.74956,-0.882084,0,6,0.960484,3.61491,0,7,-3.69996,0.801581,0,8,-0.733098,-3.7501,0
1308,0,-0.133158,0.101742,0,1,-0.724601,0.423181,0,2,-0.0212659,-0.540196,0,3,-0.684179,-0.303057,0,4,0.542184,-0.0482347,0,5,3.75259,-0.883463,0,6,0.961879,3.61794,0,7,-3.70304,0.802864,0,8,-0.734342,-3.7532,0
1309,0,-0.133124,0.101806,0,1,-0.724614,0.423161,0,2,-0.0212153,-0.54014,0,3,-0.684197,-0.303047,0,4,0.5422,-0.0483085,0,5,3.75563,-0.884827,0,6,0.963258,3.62097,0,7,-3.70612,0.804132,0,8,-0.735569,-3.75629,0
1310,0,-0.133091,0.10187,0,1,-0.724626,0.423141,0,2,-0.0211649,-0.540084,0,3,-0.684216,-0.303036,0,4,0.542216,-0.0483819,0,5,3.75868,-0.886176,0,6,0.964623,3.62401,0,7,-3.70921,0.805385,0,8,-0.736782,-3.7594,0
1311,0,-0.133058,0.101934,0,1,-0.724639,0.423121,0,2,-0.0211145,-0.540028,0,3,-0.684234,-0.303026,0,4,0.542232,-0.048455,0,5,3.76174,-0.887511,0,6,0.965974,3.62706,0,7,-3.71231,0.806623,0,8,-0.73798,-3.76251,0
1312,0,-0.133024,0.101998,0,1,-0.724652,0.423101,0,2,-0.0210643,-0.539973,0,3,-0.684252,-0.303016,0,4,0.542248,-0.0485278,0,5,3.7648,-0.888832,0,6,0.96731,3.63011,0,7,-3.71541,0.807847,0,8,-0.739164,-3.76563,0
1313,0,-0.132991,0.102062,0,1,-0.724665,0.423081,0,2,-0.0210141,-0.539918,0,3,-0.684271,-0.303006,0,4,0.542263,-0.0486002,0,5,3.76787,-0.890134,0,6,0.968629,3.63317,0,7,-3.71851,0.809052,0,8,-0.740329,-3.76875,0
1314,0,-0.132958,0.102125,0,1,-0.724678,0.423061,0,2,-0.0209639,-0.539863,0,3,-0.684289,-0.302996,0,4,0.542279,-0.0486724,0,5,3.77094,-0.891418,0,6,0.969929,3.63624,0,7,-3.72163,0.810239,0,8,-0.741476,-3.77188,0
1315,0,-0.132925,0.102189,0,1,-0.724691,0.423041,0,2,-0.0209139,-0.539808,0,3,-0.684307,-0.302986,0,4,0.542294,-0.0487442,0,5,3.77403,-0.892684,0,6,0.971211,3.63932,0,7,-3.72475,0.811408,0,8,-0.742604,-3.77502,0
1316,0,-0.132892,0.102252,0,1,-0.724703,0.423021,0,2,-0.020864,-0.539753,0,3,-0.684325,-0.302975,0,4,0.542309,-0.0488157,0,5,3.77712,-0.893933,0,6,0.972476,3.6424,0,7,-3.72788,0.812559,0,8,-0.743714,-3.77816,0
1317,0,-0.132859,0.102316,0,1,-0.724716,0.423001,0,2,-0.0208141,-0.539698,0,3,-0.684343,-0.302965,0,4,0.542325,-0.0488868,0,5,3.78021,-0.895164,0,6,0.973724,3.6455,0,7,-3.73101,0.813693,0,8,-0.744807,-3.78131,0
1318,0,-0.132826,0.102379,0,1,-0.724729,0.422981,0,2,-0.0207643,-0.539644,0,3,-0.684361,-0.302955,0,4,0.54234,-0.0489577,0,5,3.78332,-0.896379,0,6,0.974956,3.64859,0,7,-3.73415,0.81481,0,8,-0.745884,-3.78446,0
1319,0,-0.132793,0.102443,0,1,-0.724742,0.422962,0,2,-0.0207145,-0.53959,0,3,-0.684379,-0.302945,0,4,0.542354,-0.0490282,0,5,3.78643,-0.897578,0,6,0.976172,3.6517,0,7,-3.7373,0.815911,0,8,-0.746944,-3.78762,0
1320,0,-0.13276,0.102506,0,1,-0.724754,0.422942,0,2,-0.0206649,-0.539535,0,3,-0.684397,-0.302935,0,4,0.542369,-0.0490984,0,5,3.78954,-0.898762,0,6,0.977373,3.65481,0,7,-3.74045,0.816997,0,8,-0.747989,-3.79079,0
1321,0,-0.132727,0.102569,0,1,-0.724767,0.422922,0,2,-0.0206153,-0.539482,0,3,-0.684415,-0.302925,0,4,0.542384,-0.0491683,0,5,3.79267,-0.89993,0,6,0.978559,3.65792,0,7,-3.74361,0.818068,0,8,-0.749019,-3.79396,0
1322,0,-0.132694,0.102632,0,1,-0.72478,0.422902,0,2,-0.0205658,-0.539428,0,3,-0.684433,-0.302915,0,4,0.542399,-0.0492379,0,5,3.79579,-0.901085,0,6,0.979731,3.66104,0,7,-3.74677,0.819124,0,8,-0.750034,-3.79713,0
1323,0,-0.132662,0.102695,0,1,-0.724793,0.422882,0,2,-0.0205164,-0.539374,0,3,-0.684451,-0.302905,0,4,0.542413,-0.0493071,0,5,3.79893,-0.902221,0,6,0.980884,3.66417,0,7,-3.74994,0.820162,0,8,-0.75103,-3.80031,0
1324,0,-0.132629,0.102758,0,1,-0.724805,0.422862,0,2,-0.020467,-0.539321,0,3,-0.684469,-0.302895,0,4,0.542427,-0.0493761,0,5,3.80207,-0.903337,0,6,0.982019,3.6673,0,7,-3.75311,0.82118,0,8,-0.752007,-3.8035,0
1325,0,-0.132597,0.102821,0,1,-0.724818,0.422843,0,2,-0.0204178,-0.539268,0,3,-0.684487,-0.302885,0,4,0.542442,-0.0494447,0,5,3.80521,-0.904435,0,6,0.983135,3.67044,0,7,-3.75629,0.82218,0,8,-0.752964,-3.80669,0
1326,0,-0.132564,0.102884,0,1,-0.724831,0.422823,0,2,-0.0203686,-0.539215,0,3,-0.684505,-0.302875,0,4,0.542456,-0.0495131,0,5,3.80837,-0.905515,0,6,0.984233,3.67359,0,7,-3.75948,0.823161,0,8,-0.753904,-3.80989,0
1327,0,-0.132531,0.102947,0,1,-0.724843,0.422803,0,2,-0.0203194,-0.539162,0,3,-0.684522,-0.302865,0,4,0.54247,-0.0495811,0,5,3.81153,-0.906577,0,6,0.985313,3.67674,0,7,-3.76267,0.824125,0,8,-0.754826,-3.8131,0
1328,0,-0.132499,0.103009,0,1,-0.724856,0.422784,0,2,-0.0202703,-0.539109,0,3,-0.68454,-0.302855,0,4,0.542484,-0.0496488,0,5,3.81469,-0.907623,0,6,0.986377,3.6799,0,7,-3.76586,0.825072,0,8,-0.755731,-3.8163,0
1329,0,-0.132467,0.103072,0,1,-0.724869,0.422764,0,2,-0.0202214,-0.539056,0,3,-0.684558,-0.302845,0,4,0.542497,-0.0497162,0,5,3.81786,-0.908652,0,6,0.987425,3.68307,0,7,-3.76907,0.826002,0,8,-0.756619,-3.81952,0
1330,0,-0.132434,0.103134,0,1,-0.724881,0.422744,0,2,-0.0201724,-0.539004,0,3,-0.684575,-0.302835,0,4,0.542511,-0.0497833,0,5,3.82104,-0.909665,0,6,0.988457,3.68624,0,7,-3.77227,0.826916,0,8,-0.757491,-3.82273,0
1331,0,-0.132402,0.103197,0,1,-0.724894,0.422725,0,2,-0.0201236,-0.538952,0,3,-0.684593,-0.302825,0,4,0.542525,-0.0498502,0,5,3.82422,-0.910663,0,6,0.989474,3.68941,0,7,-3.77548,0.827815,0,8,-0.758348,-3.82595,0
1332,0,-0.13237,0.103259,0,1,-0.724907,0.422705,0,2,-0.0200748,-0.5389,0,3,-0.684611,-0.302816,0,4,0.542538,-0.0499167,0,5,3.8274,-0.911647,0,6,0.990476,3.69259,0,7,-3.77869,0.8287,0,8,-0.75919,-3.82918,0
1333,0,-0.132338,0.103322,0,1,-0.724919,0.422686,0,2,-0.0200261,-0.538848,0,3,-0.684628,-0.302806,0,4,0.542552,-0.0499829,0,5,3.8306,-0.912611,0,6,0.991459,3.69578,0,7,-3.78191,0.829564,0,8,-0.760012,-3.83241,0
1334,0,-0.132305,0.103384,0,1,-0.724932,0.422666,0,2,-0.0199774,-0.538796,0,3,-0.684646,-0.302796,0,4,0.542565,-0.0500488,0,5,3.83379,-0.913555,0,6,0.992423,3.69897,0,7,-3.78514,0.83041,0,8,-0.760815,-3.83565,0
1335,0,-0.132273,0.103446,0,1,-0.724944,0.422646,0,2,-0.0199288,-0.538744,0,3,-0.684663,-0.302786,0,4,0.542578,-0.0501144,0,5,3.83699,-0.91448,0,6,0.993367,3.70216,0,7,-3.78837,0.831235,0,8,-0.761598,-3.83889,0
1336,0,-0.132241,0.103508,0,1,-0.724957,0.422627,0,2,-0.0198803,-0.538693,0,3,-0.68468,-0.302776,0,4,0.542591,-0.0501798,0,5,3.8402,-0.915387,0,6,0.994293,3.70537,0,7,-3.7916,0.832043,0,8,-0.762362,-3.84213,0
1337,0,-0.132209,0.10357,0,1,-0.72497,0.422607,0,2,-0.0198318,-0.538642,0,3,-0.684698,-0.302767,0,4,0.542604,-0.0502448,0,5,3.84341,-0.916276,0,6,0.995202,3.70857,0,7,-3.79484,0.832832,0,8,-0.763109,-3.84538,0
1338,0,-0.132177,0.103632,0,1,-0.724982,0.422588,0,2,-0.0197834,-0.53859,0,3,-0.684715,-0.302757,0,4,0.542617,-0.0503095,0,5,3.84663,-0.917147,0,6,0.996093,3.71179,0,7,-3.79808,0.833604,0,8,-0.763838,-3.84863,0
1339,0,-0.132146,0.103694,0,1,-0.724995,0.422568,0,2,-0.0197351,-0.538539,0,3,-0.684733,-0.302747,0,4,0.54263,-0.050374,0,5,3.84985,-0.918002,0,6,0.996968,3.715,0,7,-3.80133,0.834359,0,8,-0.76455,-3.85189,0
1340,0,-0.132114,0.103756,0,1,-0.725007,0.422549,0,2,-0.0196868,-0.538488,0,3,-0.68475,-0.302737,0,4,0.542642,-0.0504382,0,5,3.85308,-0.91884,0,6,0.997826,3.71822,0,7,-3.80458,0.835097,0,8,-0.765245,-3.85515,0
1341,0,-0.132082,0.103818,0,1,-0.72502,0.42253,0,2,-0.0196386,-0.538438,0,3,-0.684767,-0.302728,0,4,0.542655,-0.050502,0,5,3.85631,-0.919663,0,6,0.998669,3.72145,0,7,-3.80783,0.83582,0,8,-0.765925,-3.85841,0
1342,0,-0.13205,0.103879,0,1,-0.725032,0.42251,0,2,-0.0195905,-0.538387,0,3,-0.684784,-0.302718,0,4,0.542667,-0.0505656,0,5,3.85954,-0.920471,0,6,0.999497,3.72468,0,7,-3.81109,0.836528,0,8,-0.766589,-3.86168,0
1343,0,-0.132019,0.103941,0,1,-0.725045,0.422491,0,2,-0.0195424,-0.538337,0,3,-0.684801,-0.302708,0,4,0.54268,-0.0506289,0,5,3.86278,-0.921259,0,6,1.00031,3.72791,0,7,-3.81435,0.837216,0,8,-0.767234,-3.86495,0
1344,0,-0.131987,0.104003,0,1,-0.725057,0.422471,0,2,-0.0194944,-0.538286,0,3,-0.684819,-0.302699,0,4,0.542692,-0.0506919,0,5,3.86603,-0.922026,0,6,1.00109,3.73115,0,7,-3.81762,0.837883,0,8,-0.767858,-3.86822,0
1345,0,-0.131955,0.104064,0,1,-0.72507,0.422452,0,2,-0.0194465,-0.538236,0,3,-0.684836,-0.302689,0,4,0.542704,-0.0507547,0,5,3.86928,-0.922774,0,6,1.00186,3.73439,0,7,-3.82089,0.838531,0,8,-0.768463,-3.8715,0
1346,0,-0.131924,0.104126,0,1,-0.725082,0.422433,0,2,-0.0193986,-0.538186,0,3,-0.684853,-0.302679,0,4,0.542716,-0.0508171,0,5,3.87253,-0.923504,0,6,1.00261,3.73764,0,7,-3.82416,0.83916,0,8,-0.769048,-3.87478,0
1347,0,-0.131892,0.104187,0,1,-0.725095,0.422413,0,2,-0.0193507,-0.538137,0,3,-0.68487,-0.30267,0,4,0.542728,-0.0508793,0,5,3.87578,-0.924214,0,6,1.00334,3.74089,0,7,-3.82744,0.839771,0,8,-0.769615,-3.87807,0
1348,0,-0.131861,0.104248,0,1,-0.725107,0.422394,0,2,-0.019303,-0.538087,0,3,-0.684887,-0.30266,0,4,0.54274,-0.0509412,0,5,3.87905,-0.924908,0,6,1.00406,3.74415,0,7,-3.83072,0.840364,0,8,-0.770164,-3.88135,0
1349,0,-0.13183,0.104309,0,1,-0.72512,0.422375,0,2,-0.0192552,-0.538037,0,3,-0.684904,-0.302651,0,4,0.542752,-0.0510028,0,5,3.88231,-0.925584,0,6,1.00476,3.74741,0,7,-3.834,0.840939,0,8,-0.770696,-3.88464,0
1350,0,-0.131798,0.104371,0,1,-0.725132,0.422356,0,2,-0.0192076,-0.537988,0,3,-0.684921,-0.302641,0,4,0.542764,-0.0510642,0,5,3.88558,-0.926243,0,6,1.00544,3.75067,0,7,-3.83729,0.841498,0,8,-0.771211,-3.88794,0
1351,0,-0.131767,0.104432,0,1,-0.725144,0.422336,0,2,-0.01916,-0.537939,0,3,-0.684938,-0.302631,0,4,0.542775,-0.0511252,0,5,3.88885,-0.926886,0,6,1.0061,3.75394,0,7,-3.84058,0.842041,0,8,-0.77171,-3.89123,0
1352,0,-0.131736,0.104493,0,1,-0.725157,0.422317,0,2,-0.0191124,-0.537889,0,3,-0.684955,-0.302622,0,4,0.542787,-0.051186,0,5,3.89212,-0.927514,0,6,1.00675,3.75721,0,7,-3.84387,0.842569,0,8,-0.772194,-3.89453,0
1353,0,-0.131705,0.104554,0,1,-0.725169,0.422298,0,2,-0.019065,-0.53784,0,3,-0.684971,-0.302612,0,4,0.542798,-0.0512465,0,5,3.8954,-0.928121,0,6,1.00738,3.76048,0,7,-3.84716,0.843076,0,8,-0.772657,-3.89783,0
1354,0,-0.131674,0.104615,0,1,-0.725182,0.422279,0,2,-0.0190175,-0.537792,0,3,-0.684988,-0.302603,0,4,0.54281,-0.0513068,0,5,3.89868,-0.928709,0,6,1.00799,3.76376,0,7,-3.85046,0.843562,0,8,-0.773099,-3.90114,0
1355,0,-0.131643,0.104675,0,1,-0.725194,0.42226,0,2,-0.0189702,-0.537743,0,3,-0.685005,-0.302593,0,4,0.542821,-0.0513667,0,5,3.90196,-0.929276,0,6,1.00858,3.76704,0,7,-3.85376,0.844029,0,8,-0.773521,-3.90444,0
1356,0,-0.131612,0.104736,0,1,-0.725206,0.42224,0,2,-0.0189228,-0.537694,0,3,-0.685022,-0.302584,0,4,0.542832,-0.0514265,0,5,3.90525,-0.929823,0,6,1.00915,3.77032,0,7,-3.85706,0.844476,0,8,-0.773924,-3.90775,0
1357,0,-0.131581,0.104797,0,1,-0.725219,0.422221,0,2,-0.0188756,-0.537646,0,3,-0.685038,-0.302575,0,4,0.542843,-0.0514859,0,5,3.90854,-0.930352,0,6,1.0097,3.77361,0,7,-3.86037,0.844904,0,8,-0.774308,-3.91106,0
1358,0,-0.13155,0.104857,0,1,-0.725231,0.422202,0,2,-0.0188284,-0.537598,0,3,-0.685055,-0.302565,0,4,0.542854,-0.0515451,0,5,3.91184,-0.930863,0,6,1.01023,3.7769,0,7,-3.86368,0.845315,0,8,-0.774674,-3.91438,0
1359,0,-0.131519,0.104918,0,1,-0.725244,0.422183,0,2,-0.0187812,-0.537549,0,3,-0.685072,-0.302556,0,4,0.542865,-0.051604,0,5,3.91513,-0.931357,0,6,1.01075,3.78019,0,7,-3.86699,0.845707,0,8,-0.775022,-3.91769,0
1360,0,-0.131488,0.104978,0,1,-0.725256,0.422164,0,2,-0.0187341,-0.537501,0,3,-0.685088,-0.302546,0,4,0.542876,-0.0516626,0,5,3.91843,-0.931833,0,6,1.01125,3.78349,0,7,-3.8703,0.846083,0,8,-0.775354,-3.92101,0
1361,0,-0.131457,0.105039,0,1,-0.725268,0.422145,0,2,-0.0186871,-0.537453,0,3,-0.685105,-0.302537,0,4,0.542887,-0.051721,0,5,3.92173,-0.932293,0,6,1.01173,3.78679,0,7,-3.87361,0.846442,0,8,-0.775669,-3.92433,0
1362,0,-0.131426,0.105099,0,1,-0.725281,0.422126,0,2,-0.0186401,-0.537406,0,3,-0.685121,-0.302528,0,4,0.542898,-0.0517791,0,5,3.92504,-0.932737,0,6,1.0122,3.79009,0,7,-3.87693,0.846786,0,8,-0.775967,-3.92765,0
1363,0,-0.131396,0.105159,0,1,-0.725293,0.422107,0,2,-0.0185931,-0.537358,0,3,-0.685138,-0.302518,0,4,0.542908,-0.051837,0,5,3.92834,-0.933161,0,6,1.01264,3.79339,0,7,-3.88025,0.847109,0,8,-0.776246,-3.93097,0
1364,0,-0.131365,0.10522,0,1,-0.725305,0.422088,0,2,-0.0185462,-0.537311,0,3,-0.685154,-0.302509,0,4,0.542919,-0.0518945,0,5,3.93165,-0.933564,0,6,1.01307,3.7967,0,7,-3.88357,0.847411,0,8,-0.776503,-3.93429,0
1365,0,-0.131335,0.10528,0,1,-0.725318,0.422069,0,2,-0.0184994,-0.537263,0,3,-0.685171,-0.302499,0,4,0.542929,-0.0519519,0,5,3.93496,-0.933946,0,6,1.01347,3.80001,0,7,-3.88689,0.847692,0,8,-0.77674,-3.93762,0
1366,0,-0.131304,0.10534,0,1,-0.72533,0.42205,0,2,-0.0184526,-0.537216,0,3,-0.685187,-0.30249,0,4,0.54294,-0.052009,0,5,3.93828,-0.934309,0,6,1.01386,3.80332,0,7,-3.89021,0.847955,0,8,-0.776957,-3.94094,0
1367,0,-0.131274,0.1054,0,1,-0.725342,0.422031,0,2,-0.0184059,-0.537169,0,3,-0.685204,-0.302481,0,4,0.54295,-0.0520658,0,5,3.94159,-0.934653,0,6,1.01423,3.80663,0,7,-3.89354,0.848197,0,8,-0.777155,-3.94427,0
1368,0,-0.131243,0.10546,0,1,-0.725354,0.422012,0,2,-0.0183592,-0.537122,0,3,-0.68522,-0.302472,0,4,0.54296,-0.0521223,0,5,3.94491,-0.934978,0,6,1.01457,3.80995,0,7,-3.89686,0.848422,0,8,-0.777335,-3.9476,0
1369,0,-0.131213,0.10552,0,1,-0.725367,0.421993,0,2,-0.0183126,-0.537075,0,3,-0.685236,-0.302462,0,4,0.542971,-0.0521786,0,5,3.94823,-0.935286,0,6,1.01491,3.81326,0,7,-3.90019,0.848629,0,8,-0.777497,-3.95093,0
1370,0,-0.131183,0.105579,0,1,-0.725379,0.421974,0,2,-0.018266,-0.537028,0,3,-0.685253,-0.302453,0,4,0.542981,-0.0522347,0,5,3.95155,-0.935576,0,6,1.01522,3.81658,0,7,-3.90352,0.848818,0,8,-0.777642,-3.95426,0
1371,0,-0.131152,0.105639,0,1,-0.725391,0.421955,0,2,-0.0182195,-0.536981,0,3,-0.685269,-0.302444,0,4,0.542991,-0.0522905,0,5,3.95487,-0.93585,0,6,1.01552,3.8199,0,7,-3.90685,0.848991,0,8,-0.777769,-3.95759,0
1372,0,-0.131122,0.105699,0,1,-0.725404,0.421936,0,2,-0.018173,-0.536935,0,3,-0.685285,-0.302435,0,4,0.543001,-0.0523461,0,5,3.9582,-0.936107,0,6,1.0158,3.82322,0,7,-3.91017,0.849148,0,8,-0.777881,-3.96092,0
1373,0,-0.131092,0.105758,0,1,-0.725416,0.421918,0,2,-0.0181265,-0.536889,0,3,-0.685301,-0.302425,0,4,0.54301,-0.0524014,0,5,3.96152,-0.936344,0,6,1.01606,3.82655,0,7,-3.91351,0.849284,0,8,-0.777972,-3.96425,0
1374,0,-0.131062,0.105818,0,1,-0.725428,0.421899,0,2,-0.0180801,-0.536842,0,3,-0.685317,-0.302416,0,4,0.54302,-0.0524564,0,5,3.96485,-0.936559,0,6,1.0163,3.82987,0,7,-3.91684,0.849398,0,8,-0.778042,-3.96759,0
1375,0,-0.131032,0.105877,0,1,-0.72544,0.42188,0,2,-0.0180338,-0.536796,0,3,-0.685333,-0.302407,0,4,0.54303,-0.0525112,0,5,3.96818,-0.936754,0,6,1.01652,3.8332,0,7,-3.92017,0.849493,0,8,-0.778091,-3.97092,0
1376,0,-0.131002,0.105937,0,1,-0.725453,0.421861,0,2,-0.0179875,-0.53675,0,3,-0.68535,-0.302398,0,4,0.54304,-0.0525658,0,5,3.9715,-0.936929,0,6,1.01671,3.83652,0,7,-3.9235,0.849567,0,8,-0.77812,-3.97425,0
1377,0,-0.130972,0.105996,0,1,-0.725465,0.421842,0,2,-0.0179412,-0.536704,0,3,-0.685366,-0.302389,0,4,0.543049,-0.0526201,0,5,3.97483,-0.937085,0,6,1.01689,3.83985,0,7,-3.92683,0.849622,0,8,-0.778129,-3.97759,0
1378,0,-0.130942,0.106055,0,1,-0.725477,0.421823,0,2,-0.017895,-0.536659,0,3,-0.685382,-0.30238,0,4,0.543059,-0.0526742,0,5,3.97816,-0.937221,0,6,1.01705,3.84318,0,7,-3.93017,0.849658,0,8,-0.77812,-3.98092,0
1379,0,-0.130912,0.106114,0,1,-0.725489,0.421805,0,2,-0.0178489,-0.536613,0,3,-0.685398,-0.302371,0,4,0.543068,-0.052728,0,5,3.9815,-0.93734,0,6,1.0172,3.84651,0,7,-3.9335,0.849676,0,8,-0.778093,-3.98425,0
1380,0,-0.130882,0.106174,0,1,-0.725501,0.421786,0,2,-0.0178028,-0.536567,0,3,-0.685414,-0.302361,0,4,0.543077,-0.0527816,0,5,3.98483,-0.937442,0,6,1.01732,3.84984,0,7,-3.93683,0.849677,0,8,-0.778049,-3.98758,0
1381,0,-0.130852,0.106233,0,1,-0.725514,0.421767,0,2,-0.0177567,-0.536522,0,3,-0.685429,-0.302352,0,4,0.543087,-0.0528349,0,5,3.98816,-0.937526,0,6,1.01743,3.85317,0,7,-3.94017,0.849661,0,8,-0.777987,-3.99092,0
1382,0,-0.130822,0.106292,0,1,-0.725526,0.421749,0,2,-0.0177107,-0.536477,0,3,-0.685445,-0.302343,0,4,0.543096,-0.052888,0,5,3.99149,-0.937594,0,6,1.01752,3.85651,0,7,-3.9435,0.849628,0,8,-0.77791,-3.99425,0
1383,0,-0.130793,0.106351,0,1,-0.725538,0.42173,0,2,-0.0176647,-0.536432,0,3,-0.685461,-0.302334,0,4,0.543105,-0.0529409,0,5,3.99483,-0.937641,0,6,1.0176,3.85984,0,7,-3.94683,0.849575,0,8,-0.777811,-3.99758,0
1384,0,-0.130763,0.106409,0,1,-0.72555,0.421711,0,2,-0.0176188,-0.536387,0,3,-0.685477,-0.302325,0,4,0.543114,-0.0529935,0,5,3.99816,-0.937666,0,6,1.01765,3.86317,0,7,-3.95017,0.8495,0,8,-0.777691,-4.00091,0
1385,0,-0.130734,0.106468,0,1,-0.725562,0.421692,0,2,-0.0175729,-0.536342,0,3,-0.685493,-0.302316,0,4,0.543123,-0.0530459,0,5,4.00149,-0.937671,0,6,1.01768,3.8665,0,7,-3.9535,0.849404,0,8,-0.77755,-4.00424,0
1386,0,-0.130704,0.106527,0,1,-0.725574,0.421674,0,2,-0.0175271,-0.536297,0,3,-0.685509,-0.302307,0,4,0.543132,-0.0530981,0,5,4.00483,-0.937656,0,6,1.01768,3.86984,0,7,-3.95683,0.849288,0,8,-0.777389,-4.00757,0
1387,0,-0.130674,0.106586,0,1,-0.725587,0.421655,0,2,-0.0174813,-0.536252,0,3,-0.685524,-0.302298,0,4,0.543141,-0.05315,0,5,4.00816,-0.937621,0,6,1.01767,3.87317,0,7,-3.96016,0.849153,0,8,-0.777208,-4.0109,0
1388,0,-0.130645,0.106644,0,1,-0.725599,0.421637,0,2,-0.0174355,-0.536207,0,3,-0.68554,-0.302289,0,4,0.54315,-0.0532017,0,5,4.01149,-0.937567,0,6,1.01765,3.8765,0,7,-3.96349,0.848999,0,8,-0.777008,-4.01423,0
1389,0,-0.130616,0.106703,0,1,-0.725611,0.421618,0,2,-0.0173898,-0.536163,0,3,-0.685556,-0.30228,0,4,0.543159,-0.0532531,0,5,4.01482,-0.937495,0,6,1.0176,3.87984,0,7,-3.96682,0.848827,0,8,-0.776791,-4.01755,0
1390,0,-0.130586,0.106761,0,1,-0.725623,0.421599,0,2,-0.0173441,-0.536119,0,3,-0.685571,-0.302271,0,4,0.543167,-0.0533043,0,5,4.01816,-0.937405,0,6,1.01753,3.88317,0,7,-3.97015,0.848637,0,8,-0.776555,-4.02088,0
1391,0,-0.130557,0.10682,0,1,-0.725635,0.421581,0,2,-0.0172985,-0.536074,0,3,-0.685587,-0.302262,0,4,0.543176,-0.0533553,0,5,4.02149,-0.937298,0,6,1.01745,3.8865,0,7,-3.97347,0.84843,0,8,-0.776303,-4.0242,0
1392,0,-0.130528,0.106878,0,1,-0.725647,0.421562,0,2,-0.0172529,-0.53603,0,3,-0.685603,-0.302253,0,4,0.543184,-0.0534061,0,5,4.02482,-0.937174,0,6,1.01735,3.88983,0,7,-3.9768,0.848206,0,8,-0.776034,-4.02753,0
1393,0,-0.130498,0.106936,0,1,-0.725659,0.421544,0,2,-0.0172074,-0.535986,0,3,-0.685618,-0.302244,0,4,0.543193,-0.0534566,0,5,4.02815,-0.937029,0,6,1.01723,3.89317,0,7,-3.98012,0.847961,0,8,-0.775744,-4.03085,0
1394,0,-0.130469,0.106994,0,1,-0.725671,0.421525,0,2,-0.0171619,-0.535942,0,3,-0.685634,-0.302236,0,4,0.543201,-0.0535069,0,5,4.03148,-0.936863,0,6,1.01709,3.8965,0,7,-3.98345,0.847695,0,8,-0.775432,-4.03417,0
